client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259482.mp3	Eikä se yrittänytkään.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259483.mp3	Se voisi rauhoittaa mieltäni, vaikka en koskaan lakkaisikaan täysin uskomasta henkimaailman asioihin.	3	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259484.mp3	Äänestäjillä on oikeus äänestää.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259485.mp3	Istuimme pöytään Uffen ja Finianin kanssa aterioimaan.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259486.mp3	Häntä alkoi pelottaa.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259517.mp3	Finianilla tai Uffella ei ollut mitään syytä tainnuttaa minua.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259518.mp3	Vasta aamupuoleen meni Alma uneen.	2	1	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259519.mp3	Ja minä vain jauhoin ja jauhoin.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259522.mp3	Katselin saamamme viestiä.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259523.mp3	Pelkkä keskustelu ei kuitenkaan riitä, vaan tarvitaan tekoja.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259578.mp3	Mutta tässä ei auta mikään muu, kuin kostaa tappiaisille, mitä ne tekivät meille.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259579.mp3	Ruskeat kengät isoissa jaloissaan.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259580.mp3	Agathan takia melkein toivoisin, että myös henkinen väkivalta olisi lisätty perustuslakiin.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259581.mp3	Äänestämme nyt arvojärjestyksen määrittämiseksi.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259582.mp3	Kukaan ei saa asettaa tehtävämme onnistumista vaaraan.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259604.mp3	Katsahdin oikealle.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259605.mp3	Ja minä kun halusin nähdä avaruusolentoja!	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259607.mp3	Ihmisten olisi pakko toimia ja liittyä meihin pelastamaan tämä planeetta yläluokan itsekkyydeltä.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259608.mp3	Mutta kyllä minä löydän kavereita muualtakin.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259609.mp3	Hän ummisti silmänsä.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259635.mp3	Katsoin kysyvästi Victoria huomaten hänen järkyttyneen ilmeensä:	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259636.mp3	Sinne ihmiset olivat paenneet.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259637.mp3	Äänestämme näitä tarkistuksia vastaan.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259639.mp3	“Ni-niin”, vastasi Isabelle, kun Thomas kiirehti sanomaan:	3	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259640.mp3	Nappasin lampun Diegon kädestä ja säntäsin näytteiden luo.	2	1	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259677.mp3	Äänestimme sen puolesta, koska siinä luvattiin tarkistaa poisheittojärjestelmä.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259678.mp3	Mutta ei se sen virkeämmäksi tullut.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259679.mp3	Vaikka aikaahan minulla juuri olikin… Ei mitään muuta kuin tuhottomasti aikaa ja tuskaa.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259680.mp3	Tämä asia arvelutti häntä suuresti.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259681.mp3	Ehkäpä hän alkaisi vähitellen ajamaan ihmisten oikeuksia alas Marssissa.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259712.mp3	Aikuiset ovat rikosoikeudellisesti vastuussa mahdollisista rikoksistaan.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259713.mp3	Selätimmehän me ne Finianinkin kanssa jo kerran.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259714.mp3	Hyvää iltaa	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259715.mp3	Katsoin tarkemmin hirviön jalkoja.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259716.mp3	Gibiliä pidettiin valon tuojana, mutta myös tulipalojen nostattajana	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259755.mp3	Monitieteisenä yliopistona tarjoamme tietoa sekä luonnonilmiöistä että yhteiskunnan muutoksista.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259756.mp3	Mitähän tytöt sanovat, kun hän parantuu?	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259757.mp3	Mikä sitten oli neuvottelujen tulos?	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259758.mp3	Missä lienee ollut.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259759.mp3	Tuntuu terveemmältä.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259792.mp3	Hän on pyrkinyt myös menestymään liike-elämässä filantrooppina perustaen esimerkiksi orpokodin maatilalle	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259794.mp3	Eihän tuota näy pihalla.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259795.mp3	Mitäköhän ulkona siis tapahtuu.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259797.mp3	Toisaalta kumpikaan meistä ei halunnut poistua takan edestä.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259798.mp3	Itse tahdon vankeutta, lepoa, unta tahdon.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259828.mp3	Ehkä hekin joutuivat pakenemaan planeetaltaan sen muututtua heille elinkelvottomaksi.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259829.mp3	Tukuk valahti kalpeaksi.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259830.mp3	Rupesipa sopertamaan suomeakin.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259831.mp3	Roberto tuli Jorge-poikansa kanssa ovelle.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259832.mp3	Pian ovi oli sepposen selällään ja pääsimme marssimaan sisään.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259864.mp3	Nytkin teki hän niin.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259865.mp3	Ryntäsin kuin pakokauhun vallassa kohti vessoja.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259866.mp3	Että ikävöinkö?	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259867.mp3	Kumpikaan ei puhunut toisellensa sanaakaan.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259868.mp3	Kun pääsimme ylös kalliolle, kaaduin maahan Finianin selästä.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259887.mp3	Martille oli tuo kysymykseni ilmeinen pettymys.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259889.mp3	Ja myös yhtä notkea ja siro.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259891.mp3	"Loppuko Uffesta virta?"", naurahti Nancy."	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259892.mp3	Ja Pavel, hänkin otti ja kuoli.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259894.mp3	Hän tajusi juuri lipsauttaneensa Magalon oikean nimen.	3	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259926.mp3	Mitään ei kuulunut ja päätin kääntyä kannoillani ympäri ja suunnata takaisin.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259927.mp3	Äänestän sen puolesta, mutta tuon samalla julki epäilyni tämän keskustelun perusolettamuksista.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259928.mp3	"""Thomas, Thomas"", johtaja sanoi rauhalliseen äänensävyyn, ""anna meidän purkaa pommi."	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259929.mp3	Huoneessa oli pilkkopimeää ja jouduimme käyttämään lamppujamme valaistaksemme sen.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259930.mp3	Tuttunsa olen.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259969.mp3	Silloin minä sanoin.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259970.mp3	Klubi oli Yhdysvaltojen toiseksi vanhin shakkiklubi ja suuri shakkivaikuttaja	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259971.mp3	Puusegmentit oli jaettu siten, että toisiaan läheisemmät sukulaislajit olivat samassa segmenttiryppäässä.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259972.mp3	Voisimmeko sitten vain jättää koko Ventuksen tukemisen väliin?	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259973.mp3	Äänestämme päätöslauselmaa jotensakin vastahakoisesti.	2	1	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259992.mp3	Riemukas ja samalla alakuloinen laulu.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259994.mp3	Mutta Hellu ymmärsi sen itsestään.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259995.mp3	Emmehän me kolmistamme osaisi matkustaa mystiselle Ventukselle.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259996.mp3	Sitä vartenhan minua on koko elämäni ajan koulutettu.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25259997.mp3	Tänään päättäisimme, millä vahvuudella lähtisimme kohti Ventusta.	2	1	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25260013.mp3	Se muistutti moottorin ääntä.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25260015.mp3	Kerroimme Victorin kanssa kiinalaissotilaista, jotka olivat hetki sitten meitä kovistelleet.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25260017.mp3	Ellen erehdy, häntä melkein nukutti.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25260019.mp3	Äänestin koko mietintöä vastaan edellä mainituista syistä.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25260020.mp3	"""Meitä kohti ammutaa!"", Uffe kiljaisi vieden taas kerran minun puheenvuoroni."	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25260040.mp3	Huomasi vasta puistoon tullessaan.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25260045.mp3	Tuon valta-aseman turvin hän voisi tuoda kaltaisensa Marssiin ja alkaa valmistaa heitä lisää.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25260046.mp3	Äänestämme huomenna, ja kukin toimii oman harkintansa mukaan, kuten useat kollegat ovat todenneet.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25260047.mp3	Kaikki merkit viittasivat siihen, että voisimme aloittaa ensimmäisen miehitetyn matkan mahdollisimman pian.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25260075.mp3	Sanelma on menossa alaveräjälle.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25260078.mp3	Ehkä edes jokunen olisi jäänyt heistä eloon lintujen hyökkäykseltä.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25260080.mp3	Se on kuitenkin väleissämme mahdotonta.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25260082.mp3	"""Ilmatar"", sanoi miehistä paksumpi tarttuen minua käsivarresta pelokas ilme kasvoillaan."	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25260083.mp3	Etsin jotain erilaista.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25260105.mp3	Mummo siunailee.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25260106.mp3	Äänestimme kuitenkin parlamentin tarkistettua ehdotusta vastaan.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25260107.mp3	Jo tahtoivat kädet raueta.	3	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25260110.mp3	Olihan heidän jo aikakin päästä uuteen kotiin, jossa uudisraivaustyö oli jo tehty.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25260128.mp3	Hallituksen vastauksessa keskitytään niistä keskeisimpiin.	3	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25260129.mp3	Hurja se räyskyttää kaiket syysyöt.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25260130.mp3	Se niin keventää Rosinan sydäntä.	2	1	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25260131.mp3	Äänestimme siksi tämän mukaisesti.	2	0	twenties	male		fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25260132.mp3	Sitten olin näkevinäni ne.	2	0	twenties	male		fi	
