client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
1a0e725d42f2afd8b73027a15f85a7d80d8d0b21793dc864f7d625736124640987120d3665db33c1a824c640f8da071abffa5dd9d0905f941b4ef380cd4367cb	common_voice_fi_25008780.mp3	Mutta Kenonen ei ollut ääneti.	2	0	twenties	male		fi	
1a0e725d42f2afd8b73027a15f85a7d80d8d0b21793dc864f7d625736124640987120d3665db33c1a824c640f8da071abffa5dd9d0905f941b4ef380cd4367cb	common_voice_fi_25008788.mp3	Äänestin lopullisessa äänestyksessä direktiivin hyväksymistä vastaan.	2	0	twenties	male		fi	
1a0e725d42f2afd8b73027a15f85a7d80d8d0b21793dc864f7d625736124640987120d3665db33c1a824c640f8da071abffa5dd9d0905f941b4ef380cd4367cb	common_voice_fi_25008789.mp3	Sen oli oltava Mysteerimies.	2	0	twenties	male		fi	
1a0e725d42f2afd8b73027a15f85a7d80d8d0b21793dc864f7d625736124640987120d3665db33c1a824c640f8da071abffa5dd9d0905f941b4ef380cd4367cb	common_voice_fi_25008790.mp3	Sellainen tuo on ollut kesäkin.	2	0	twenties	male		fi	
1a0e725d42f2afd8b73027a15f85a7d80d8d0b21793dc864f7d625736124640987120d3665db33c1a824c640f8da071abffa5dd9d0905f941b4ef380cd4367cb	common_voice_fi_25008791.mp3	Tämä tie vie Mikkeliin.	2	0	twenties	male		fi	
1a0e725d42f2afd8b73027a15f85a7d80d8d0b21793dc864f7d625736124640987120d3665db33c1a824c640f8da071abffa5dd9d0905f941b4ef380cd4367cb	common_voice_fi_25008792.mp3	Ja hän saakin.	2	0	twenties	male		fi	
8621ec4f3ad3351e3dd136f079d10bb89e3acdfb3f20eb2fc7bd3325b5672b0934b9cb6090461e8bb09a6ff7c5f1675251f6f907ff547d8c66707b7b6c7fcf94	common_voice_fi_25004617.mp3	Miksei Tarmo koskaan kehu minua kotona?	2	0				fi	
8621ec4f3ad3351e3dd136f079d10bb89e3acdfb3f20eb2fc7bd3325b5672b0934b9cb6090461e8bb09a6ff7c5f1675251f6f907ff547d8c66707b7b6c7fcf94	common_voice_fi_25004618.mp3	Äänestimme mietintöä vastaan ja kehotimme hylkäämään komission ehdotuksen.	2	0				fi	
8621ec4f3ad3351e3dd136f079d10bb89e3acdfb3f20eb2fc7bd3325b5672b0934b9cb6090461e8bb09a6ff7c5f1675251f6f907ff547d8c66707b7b6c7fcf94	common_voice_fi_25004619.mp3	En kai ollut niin painava, että sain painollani puun heilumaan?	2	0				fi	
8621ec4f3ad3351e3dd136f079d10bb89e3acdfb3f20eb2fc7bd3325b5672b0934b9cb6090461e8bb09a6ff7c5f1675251f6f907ff547d8c66707b7b6c7fcf94	common_voice_fi_25004620.mp3	Äänestän mietintöä vastaan kannattamieni ekologian ja rauhan periaatteiden mukaisesti.	2	0				fi	
8621ec4f3ad3351e3dd136f079d10bb89e3acdfb3f20eb2fc7bd3325b5672b0934b9cb6090461e8bb09a6ff7c5f1675251f6f907ff547d8c66707b7b6c7fcf94	common_voice_fi_25004621.mp3	Maistui pahalle, että puistatti.	2	0				fi	
8621ec4f3ad3351e3dd136f079d10bb89e3acdfb3f20eb2fc7bd3325b5672b0934b9cb6090461e8bb09a6ff7c5f1675251f6f907ff547d8c66707b7b6c7fcf94	common_voice_fi_25004702.mp3	Tummatukka hymyili minulle, ja sanoi:	2	0				fi	
8621ec4f3ad3351e3dd136f079d10bb89e3acdfb3f20eb2fc7bd3325b5672b0934b9cb6090461e8bb09a6ff7c5f1675251f6f907ff547d8c66707b7b6c7fcf94	common_voice_fi_25004703.mp3	Ne ovat tieteellisesti oikeat ja poliittisesti tarpeelliset.	2	0				fi	
8621ec4f3ad3351e3dd136f079d10bb89e3acdfb3f20eb2fc7bd3325b5672b0934b9cb6090461e8bb09a6ff7c5f1675251f6f907ff547d8c66707b7b6c7fcf94	common_voice_fi_25004704.mp3	Äänestin epäröimättä tämän mietinnön puolesta.	2	0				fi	
8621ec4f3ad3351e3dd136f079d10bb89e3acdfb3f20eb2fc7bd3325b5672b0934b9cb6090461e8bb09a6ff7c5f1675251f6f907ff547d8c66707b7b6c7fcf94	common_voice_fi_25004705.mp3	Ja tarjoaapa Maunollekin vavahtavin käsin.	2	0				fi	
8621ec4f3ad3351e3dd136f079d10bb89e3acdfb3f20eb2fc7bd3325b5672b0934b9cb6090461e8bb09a6ff7c5f1675251f6f907ff547d8c66707b7b6c7fcf94	common_voice_fi_25004706.mp3	Ei pässi kukkaroihinsa rahaa tarvitse.	2	0				fi	
8621ec4f3ad3351e3dd136f079d10bb89e3acdfb3f20eb2fc7bd3325b5672b0934b9cb6090461e8bb09a6ff7c5f1675251f6f907ff547d8c66707b7b6c7fcf94	common_voice_fi_25004744.mp3	Saastaiset olennot, olisivat jo hiljaa.	2	0				fi	
8621ec4f3ad3351e3dd136f079d10bb89e3acdfb3f20eb2fc7bd3325b5672b0934b9cb6090461e8bb09a6ff7c5f1675251f6f907ff547d8c66707b7b6c7fcf94	common_voice_fi_25004746.mp3	Nämä käytännöt liittyvät muun ohella vierailuihin sosiaali- ja terveydenhuollon yksiköissä.	2	0				fi	
8621ec4f3ad3351e3dd136f079d10bb89e3acdfb3f20eb2fc7bd3325b5672b0934b9cb6090461e8bb09a6ff7c5f1675251f6f907ff547d8c66707b7b6c7fcf94	common_voice_fi_25004747.mp3	Äänestin mielihyvin tämän mietinnön puolesta.	2	0				fi	
8621ec4f3ad3351e3dd136f079d10bb89e3acdfb3f20eb2fc7bd3325b5672b0934b9cb6090461e8bb09a6ff7c5f1675251f6f907ff547d8c66707b7b6c7fcf94	common_voice_fi_25004748.mp3	Kenellä on hirsiä niistä, tekaisee.	2	0				fi	
8621ec4f3ad3351e3dd136f079d10bb89e3acdfb3f20eb2fc7bd3325b5672b0934b9cb6090461e8bb09a6ff7c5f1675251f6f907ff547d8c66707b7b6c7fcf94	common_voice_fi_25004749.mp3	En tiedä.	2	0				fi	
8621ec4f3ad3351e3dd136f079d10bb89e3acdfb3f20eb2fc7bd3325b5672b0934b9cb6090461e8bb09a6ff7c5f1675251f6f907ff547d8c66707b7b6c7fcf94	common_voice_fi_25005746.mp3	Silloin John nousi ja läksi pois.	2	0				fi	
8621ec4f3ad3351e3dd136f079d10bb89e3acdfb3f20eb2fc7bd3325b5672b0934b9cb6090461e8bb09a6ff7c5f1675251f6f907ff547d8c66707b7b6c7fcf94	common_voice_fi_25005747.mp3	Mysteerimiehen päivät olivat luetut.	2	0				fi	
8621ec4f3ad3351e3dd136f079d10bb89e3acdfb3f20eb2fc7bd3325b5672b0934b9cb6090461e8bb09a6ff7c5f1675251f6f907ff547d8c66707b7b6c7fcf94	common_voice_fi_25005748.mp3	"Se tavalline vai?"", tuttu tarjoilijani, Matilda, kysäisi."	2	0				fi	
8621ec4f3ad3351e3dd136f079d10bb89e3acdfb3f20eb2fc7bd3325b5672b0934b9cb6090461e8bb09a6ff7c5f1675251f6f907ff547d8c66707b7b6c7fcf94	common_voice_fi_25005749.mp3	Se selkä ei koukistu, ei notku.	2	0				fi	
8621ec4f3ad3351e3dd136f079d10bb89e3acdfb3f20eb2fc7bd3325b5672b0934b9cb6090461e8bb09a6ff7c5f1675251f6f907ff547d8c66707b7b6c7fcf94	common_voice_fi_25005750.mp3	Silloin hätääntyy Repekka.	2	0				fi	
8621ec4f3ad3351e3dd136f079d10bb89e3acdfb3f20eb2fc7bd3325b5672b0934b9cb6090461e8bb09a6ff7c5f1675251f6f907ff547d8c66707b7b6c7fcf94	common_voice_fi_25005783.mp3	Ne koostuivat eritavoin asetelluista ympyröistä.	2	0				fi	
8621ec4f3ad3351e3dd136f079d10bb89e3acdfb3f20eb2fc7bd3325b5672b0934b9cb6090461e8bb09a6ff7c5f1675251f6f907ff547d8c66707b7b6c7fcf94	common_voice_fi_25005787.mp3	Otin naulakosta vanhan Prada-laukkuni ja mätin sinne aamulla ani varhain teroittamani keittiöveitset.	2	0				fi	
8621ec4f3ad3351e3dd136f079d10bb89e3acdfb3f20eb2fc7bd3325b5672b0934b9cb6090461e8bb09a6ff7c5f1675251f6f907ff547d8c66707b7b6c7fcf94	common_voice_fi_25005789.mp3	En ollut enää pysyä aloillani innostuksestani.	2	0				fi	
8621ec4f3ad3351e3dd136f079d10bb89e3acdfb3f20eb2fc7bd3325b5672b0934b9cb6090461e8bb09a6ff7c5f1675251f6f907ff547d8c66707b7b6c7fcf94	common_voice_fi_25005791.mp3	Äänestimme eilen epäluottamuslauseesta, jota kannatimme ja jota olimme mukana esittämässä.	2	0				fi	
8621ec4f3ad3351e3dd136f079d10bb89e3acdfb3f20eb2fc7bd3325b5672b0934b9cb6090461e8bb09a6ff7c5f1675251f6f907ff547d8c66707b7b6c7fcf94	common_voice_fi_25005793.mp3	Sen täytyy olla karman laki, jonka ansiosta tekojeni oikeamielisyys palkittiin näinkin mahtipontisesti.	2	0				fi	
8621ec4f3ad3351e3dd136f079d10bb89e3acdfb3f20eb2fc7bd3325b5672b0934b9cb6090461e8bb09a6ff7c5f1675251f6f907ff547d8c66707b7b6c7fcf94	common_voice_fi_25009578.mp3	Tervetuloa yliopistoon, lukiolaiset!	2	0				fi	
8621ec4f3ad3351e3dd136f079d10bb89e3acdfb3f20eb2fc7bd3325b5672b0934b9cb6090461e8bb09a6ff7c5f1675251f6f907ff547d8c66707b7b6c7fcf94	common_voice_fi_25009579.mp3	Malik voisi ehkä ohjastaa luotaimen tutkimaan luolaa tarkemmin myöhemmin.	2	0				fi	
8621ec4f3ad3351e3dd136f079d10bb89e3acdfb3f20eb2fc7bd3325b5672b0934b9cb6090461e8bb09a6ff7c5f1675251f6f907ff547d8c66707b7b6c7fcf94	common_voice_fi_25009580.mp3	Ja niin sanoin sille herrallekin, insinöörille.	2	0				fi	
8621ec4f3ad3351e3dd136f079d10bb89e3acdfb3f20eb2fc7bd3325b5672b0934b9cb6090461e8bb09a6ff7c5f1675251f6f907ff547d8c66707b7b6c7fcf94	common_voice_fi_25009581.mp3	Tämä pätee komission toimikauteen: viidessä vuodessa olisi kyettävä muuttamaan asioiden suuntaa lopullisesti.	2	0				fi	
8621ec4f3ad3351e3dd136f079d10bb89e3acdfb3f20eb2fc7bd3325b5672b0934b9cb6090461e8bb09a6ff7c5f1675251f6f907ff547d8c66707b7b6c7fcf94	common_voice_fi_25009582.mp3	Alma oli siitä syvästi loukkaantunut.	2	0				fi	
e7b53b04522f97219858d8a2429e2ca194bfaed3fd7d207509659163ca2026020f69bfac75780791da3acd57dccaad450911268f64ab104df2eaf15d6b2aa65e	common_voice_fi_25053224.mp3	Minä rakastan ruotsin kieltä.	2	0	thirties	female		fi	
e7b53b04522f97219858d8a2429e2ca194bfaed3fd7d207509659163ca2026020f69bfac75780791da3acd57dccaad450911268f64ab104df2eaf15d6b2aa65e	common_voice_fi_25053226.mp3	Millä miehityksellä?	2	1	thirties	female		fi	
e7b53b04522f97219858d8a2429e2ca194bfaed3fd7d207509659163ca2026020f69bfac75780791da3acd57dccaad450911268f64ab104df2eaf15d6b2aa65e	common_voice_fi_25053227.mp3	Sitten he onkivat, kaikki neljä.	2	0	thirties	female		fi	
e7b53b04522f97219858d8a2429e2ca194bfaed3fd7d207509659163ca2026020f69bfac75780791da3acd57dccaad450911268f64ab104df2eaf15d6b2aa65e	common_voice_fi_25053228.mp3	Äänestän siis tätä mielestäni vaarallista tarkistusta vastaan.	2	0	thirties	female		fi	
e7b53b04522f97219858d8a2429e2ca194bfaed3fd7d207509659163ca2026020f69bfac75780791da3acd57dccaad450911268f64ab104df2eaf15d6b2aa65e	common_voice_fi_25053229.mp3	Voinko auttaa sinua?	2	1	thirties	female		fi	
e7b53b04522f97219858d8a2429e2ca194bfaed3fd7d207509659163ca2026020f69bfac75780791da3acd57dccaad450911268f64ab104df2eaf15d6b2aa65e	common_voice_fi_25053261.mp3	“Voinko auttaa jotenkin?”, kysyin samalla katuen sanavalintaani.	2	0	thirties	female		fi	
e7b53b04522f97219858d8a2429e2ca194bfaed3fd7d207509659163ca2026020f69bfac75780791da3acd57dccaad450911268f64ab104df2eaf15d6b2aa65e	common_voice_fi_25053262.mp3	Äänestin mietinnön puolesta seuraavista syistä.	2	0	thirties	female		fi	
e7b53b04522f97219858d8a2429e2ca194bfaed3fd7d207509659163ca2026020f69bfac75780791da3acd57dccaad450911268f64ab104df2eaf15d6b2aa65e	common_voice_fi_25053263.mp3	Valo oli liian kirkasta verkkokalvoilleni, mikä sai silmäni ummistumaan refleksinomaisesti.	2	0	thirties	female		fi	
e7b53b04522f97219858d8a2429e2ca194bfaed3fd7d207509659163ca2026020f69bfac75780791da3acd57dccaad450911268f64ab104df2eaf15d6b2aa65e	common_voice_fi_25053264.mp3	Juhlat jatkuivat pitkälle yöhön.	2	1	thirties	female		fi	
e7b53b04522f97219858d8a2429e2ca194bfaed3fd7d207509659163ca2026020f69bfac75780791da3acd57dccaad450911268f64ab104df2eaf15d6b2aa65e	common_voice_fi_25053265.mp3	Avain ei kyllä ole sen kummempi.	2	0	thirties	female		fi	
e7b53b04522f97219858d8a2429e2ca194bfaed3fd7d207509659163ca2026020f69bfac75780791da3acd57dccaad450911268f64ab104df2eaf15d6b2aa65e	common_voice_fi_25053299.mp3	Siksi pensasta käytetään myös kidutuskeinona.	2	0	thirties	female		fi	
e7b53b04522f97219858d8a2429e2ca194bfaed3fd7d207509659163ca2026020f69bfac75780791da3acd57dccaad450911268f64ab104df2eaf15d6b2aa65e	common_voice_fi_25053300.mp3	Raivo jatkoi kertomustaan.	2	0	thirties	female		fi	
e7b53b04522f97219858d8a2429e2ca194bfaed3fd7d207509659163ca2026020f69bfac75780791da3acd57dccaad450911268f64ab104df2eaf15d6b2aa65e	common_voice_fi_25053301.mp3	Jalogat-esiintymät olisivat siis lähellä.	2	0	thirties	female		fi	
e7b53b04522f97219858d8a2429e2ca194bfaed3fd7d207509659163ca2026020f69bfac75780791da3acd57dccaad450911268f64ab104df2eaf15d6b2aa65e	common_voice_fi_25053302.mp3	Auttakaa minua!	2	0	thirties	female		fi	
e7b53b04522f97219858d8a2429e2ca194bfaed3fd7d207509659163ca2026020f69bfac75780791da3acd57dccaad450911268f64ab104df2eaf15d6b2aa65e	common_voice_fi_25053303.mp3	Hänen ei tulisi lähettää hyväksyntäkirjettä maahanmuuttajaperheelle.	2	0	thirties	female		fi	
e7b53b04522f97219858d8a2429e2ca194bfaed3fd7d207509659163ca2026020f69bfac75780791da3acd57dccaad450911268f64ab104df2eaf15d6b2aa65e	common_voice_fi_25053324.mp3	Yhden asian hän muutti suunnittelussa:	2	0	thirties	female		fi	
e7b53b04522f97219858d8a2429e2ca194bfaed3fd7d207509659163ca2026020f69bfac75780791da3acd57dccaad450911268f64ab104df2eaf15d6b2aa65e	common_voice_fi_25053325.mp3	Äänestin radiotaajuuspoliittisen ohjelman perustamisen puolesta kaikista näistä syistä.	2	0	thirties	female		fi	
e7b53b04522f97219858d8a2429e2ca194bfaed3fd7d207509659163ca2026020f69bfac75780791da3acd57dccaad450911268f64ab104df2eaf15d6b2aa65e	common_voice_fi_25053326.mp3	Tarkka korvani erotti tuskaisan ulvonnan takaa humisevan äänen.	2	0	thirties	female		fi	
e7b53b04522f97219858d8a2429e2ca194bfaed3fd7d207509659163ca2026020f69bfac75780791da3acd57dccaad450911268f64ab104df2eaf15d6b2aa65e	common_voice_fi_25053327.mp3	Työnnyin ääntä kohti.	2	0	thirties	female		fi	
e7b53b04522f97219858d8a2429e2ca194bfaed3fd7d207509659163ca2026020f69bfac75780791da3acd57dccaad450911268f64ab104df2eaf15d6b2aa65e	common_voice_fi_25053328.mp3	Ja makea on sillekin, hyväkkäälle.	2	0	thirties	female		fi	
e7b53b04522f97219858d8a2429e2ca194bfaed3fd7d207509659163ca2026020f69bfac75780791da3acd57dccaad450911268f64ab104df2eaf15d6b2aa65e	common_voice_fi_25132814.mp3	Ehkä taiteellinen Raivo osaisi analysoida niitä tarkemmin.	2	0	thirties	female		fi	
e7b53b04522f97219858d8a2429e2ca194bfaed3fd7d207509659163ca2026020f69bfac75780791da3acd57dccaad450911268f64ab104df2eaf15d6b2aa65e	common_voice_fi_25132815.mp3	Kaikki hämmästyivät.	2	0	thirties	female		fi	
e7b53b04522f97219858d8a2429e2ca194bfaed3fd7d207509659163ca2026020f69bfac75780791da3acd57dccaad450911268f64ab104df2eaf15d6b2aa65e	common_voice_fi_25132816.mp3	Äänestämme päätöslauselmaa vastaan.	2	0	thirties	female		fi	
e7b53b04522f97219858d8a2429e2ca194bfaed3fd7d207509659163ca2026020f69bfac75780791da3acd57dccaad450911268f64ab104df2eaf15d6b2aa65e	common_voice_fi_25132817.mp3	Onnistuinhan minä selättämään niistä aika monta, vaikka toki läheltä liippasikin.	2	0	thirties	female		fi	
e7b53b04522f97219858d8a2429e2ca194bfaed3fd7d207509659163ca2026020f69bfac75780791da3acd57dccaad450911268f64ab104df2eaf15d6b2aa65e	common_voice_fi_25132818.mp3	“miten me voidaa olla varmoja, et sä puhut totta?”	2	0	thirties	female		fi	
e7b53b04522f97219858d8a2429e2ca194bfaed3fd7d207509659163ca2026020f69bfac75780791da3acd57dccaad450911268f64ab104df2eaf15d6b2aa65e	common_voice_fi_25132837.mp3	Juttelee miesten kanssa heinäntulosta.	2	0	thirties	female		fi	
e7b53b04522f97219858d8a2429e2ca194bfaed3fd7d207509659163ca2026020f69bfac75780791da3acd57dccaad450911268f64ab104df2eaf15d6b2aa65e	common_voice_fi_25132838.mp3	Tämä on automaattinen vastaus.	2	0	thirties	female		fi	
e7b53b04522f97219858d8a2429e2ca194bfaed3fd7d207509659163ca2026020f69bfac75780791da3acd57dccaad450911268f64ab104df2eaf15d6b2aa65e	common_voice_fi_25132839.mp3	Miten ihmeessä me pääsisimme riippuliitimellä sinne asti?	2	0	thirties	female		fi	
e7b53b04522f97219858d8a2429e2ca194bfaed3fd7d207509659163ca2026020f69bfac75780791da3acd57dccaad450911268f64ab104df2eaf15d6b2aa65e	common_voice_fi_25132840.mp3	Mitä tämä on?	2	0	thirties	female		fi	
e7b53b04522f97219858d8a2429e2ca194bfaed3fd7d207509659163ca2026020f69bfac75780791da3acd57dccaad450911268f64ab104df2eaf15d6b2aa65e	common_voice_fi_25132841.mp3	Uffen saisi varmaan pitelemään otusta paikoillaan.	2	0	thirties	female		fi	
5b78b3798b45f56e1ad3e5f7f723d702be7b30e808812d1d5ee9229a8f71c715ef2aebf82de302d95c34fd6622b64bf9a6fe0d3617ba9141e14a1c88ee598444	common_voice_fi_23018048.mp3	Nyt alkoi oikeasti pelottaa.	2	0	twenties	male		fi	
5b78b3798b45f56e1ad3e5f7f723d702be7b30e808812d1d5ee9229a8f71c715ef2aebf82de302d95c34fd6622b64bf9a6fe0d3617ba9141e14a1c88ee598444	common_voice_fi_23018050.mp3	Onkohan sillä, että poikkeus sattuu juuri tänään, jokin suurempi merkitys?	2	0	twenties	male		fi	
5b78b3798b45f56e1ad3e5f7f723d702be7b30e808812d1d5ee9229a8f71c715ef2aebf82de302d95c34fd6622b64bf9a6fe0d3617ba9141e14a1c88ee598444	common_voice_fi_23018052.mp3	Aamupäivällä ennen lounasta meillä oli vain kaksi nimenhuutoäänestystä.	2	0	twenties	male		fi	
5b78b3798b45f56e1ad3e5f7f723d702be7b30e808812d1d5ee9229a8f71c715ef2aebf82de302d95c34fd6622b64bf9a6fe0d3617ba9141e14a1c88ee598444	common_voice_fi_23018054.mp3	Asiaa on lähdetty sittemmin ratkaisemaan viranomaisen tekemän tapauskohtaisen harkinnan pohjalta.	2	0	twenties	male		fi	
5b78b3798b45f56e1ad3e5f7f723d702be7b30e808812d1d5ee9229a8f71c715ef2aebf82de302d95c34fd6622b64bf9a6fe0d3617ba9141e14a1c88ee598444	common_voice_fi_23018056.mp3	Katsoin ikkunasta ulos lentäessämme Nahuakon ohi.	2	1	twenties	male		fi	
5b78b3798b45f56e1ad3e5f7f723d702be7b30e808812d1d5ee9229a8f71c715ef2aebf82de302d95c34fd6622b64bf9a6fe0d3617ba9141e14a1c88ee598444	common_voice_fi_23018144.mp3	Tätä seurasi valtaisa kaasupilvi, jota toljotimme suut auki.	2	0	twenties	male		fi	
5b78b3798b45f56e1ad3e5f7f723d702be7b30e808812d1d5ee9229a8f71c715ef2aebf82de302d95c34fd6622b64bf9a6fe0d3617ba9141e14a1c88ee598444	common_voice_fi_23018147.mp3	Ikään kuin hänen oma ehdotuksensa olisi toteuttamiskelpoinen.	2	0	twenties	male		fi	
5b78b3798b45f56e1ad3e5f7f723d702be7b30e808812d1d5ee9229a8f71c715ef2aebf82de302d95c34fd6622b64bf9a6fe0d3617ba9141e14a1c88ee598444	common_voice_fi_23018149.mp3	Niitä mahtui useampi kerrallaan analysoitavaksi.	2	0	twenties	male		fi	
5b78b3798b45f56e1ad3e5f7f723d702be7b30e808812d1d5ee9229a8f71c715ef2aebf82de302d95c34fd6622b64bf9a6fe0d3617ba9141e14a1c88ee598444	common_voice_fi_23018150.mp3	Äänestämme tästä huomenna.	2	0	twenties	male		fi	
5b78b3798b45f56e1ad3e5f7f723d702be7b30e808812d1d5ee9229a8f71c715ef2aebf82de302d95c34fd6622b64bf9a6fe0d3617ba9141e14a1c88ee598444	common_voice_fi_23018151.mp3	Äänestin mietinnön puolesta, koska kannatan tarvetta yksinkertaistaa yhteistä maatalouspolitiikkaa.	2	1	twenties	male		fi	
5b78b3798b45f56e1ad3e5f7f723d702be7b30e808812d1d5ee9229a8f71c715ef2aebf82de302d95c34fd6622b64bf9a6fe0d3617ba9141e14a1c88ee598444	common_voice_fi_23018225.mp3	Olin varma päättelyni aukottomuudesta.	2	0	twenties	male		fi	
5b78b3798b45f56e1ad3e5f7f723d702be7b30e808812d1d5ee9229a8f71c715ef2aebf82de302d95c34fd6622b64bf9a6fe0d3617ba9141e14a1c88ee598444	common_voice_fi_23018226.mp3	Ja siksi rustasin nyt kirjettä.	2	0	twenties	male		fi	
5b78b3798b45f56e1ad3e5f7f723d702be7b30e808812d1d5ee9229a8f71c715ef2aebf82de302d95c34fd6622b64bf9a6fe0d3617ba9141e14a1c88ee598444	common_voice_fi_23018228.mp3	Käkriäinen suuttui vähäsen.	2	1	twenties	male		fi	
5b78b3798b45f56e1ad3e5f7f723d702be7b30e808812d1d5ee9229a8f71c715ef2aebf82de302d95c34fd6622b64bf9a6fe0d3617ba9141e14a1c88ee598444	common_voice_fi_23018229.mp3	Bakteereja näytti ilmassa tosin leijuvan.	2	0	twenties	male		fi	
5b78b3798b45f56e1ad3e5f7f723d702be7b30e808812d1d5ee9229a8f71c715ef2aebf82de302d95c34fd6622b64bf9a6fe0d3617ba9141e14a1c88ee598444	common_voice_fi_23018231.mp3	Äänestän siis mietinnön puolesta.	2	0	twenties	male		fi	
5b78b3798b45f56e1ad3e5f7f723d702be7b30e808812d1d5ee9229a8f71c715ef2aebf82de302d95c34fd6622b64bf9a6fe0d3617ba9141e14a1c88ee598444	common_voice_fi_23018283.mp3	Sain kuitenkin koottua itseni.	2	0	twenties	male		fi	
5b78b3798b45f56e1ad3e5f7f723d702be7b30e808812d1d5ee9229a8f71c715ef2aebf82de302d95c34fd6622b64bf9a6fe0d3617ba9141e14a1c88ee598444	common_voice_fi_23018285.mp3	Rosina se siellä huutaa.	2	0	twenties	male		fi	
5b78b3798b45f56e1ad3e5f7f723d702be7b30e808812d1d5ee9229a8f71c715ef2aebf82de302d95c34fd6622b64bf9a6fe0d3617ba9141e14a1c88ee598444	common_voice_fi_23018287.mp3	Hyppäsin autoon ja aloin ajaa kotia kohti.	2	0	twenties	male		fi	
5b78b3798b45f56e1ad3e5f7f723d702be7b30e808812d1d5ee9229a8f71c715ef2aebf82de302d95c34fd6622b64bf9a6fe0d3617ba9141e14a1c88ee598444	common_voice_fi_23018290.mp3	Hyvää yötä	2	0	twenties	male		fi	
5b78b3798b45f56e1ad3e5f7f723d702be7b30e808812d1d5ee9229a8f71c715ef2aebf82de302d95c34fd6622b64bf9a6fe0d3617ba9141e14a1c88ee598444	common_voice_fi_23018292.mp3	Aamulla heräsin ihmeelliseen piipitykseen.	2	0	twenties	male		fi	
5b78b3798b45f56e1ad3e5f7f723d702be7b30e808812d1d5ee9229a8f71c715ef2aebf82de302d95c34fd6622b64bf9a6fe0d3617ba9141e14a1c88ee598444	common_voice_fi_23018384.mp3	Siinä oma sänky, rautainen ja kultakoristeinen.	2	0	twenties	male		fi	
5b78b3798b45f56e1ad3e5f7f723d702be7b30e808812d1d5ee9229a8f71c715ef2aebf82de302d95c34fd6622b64bf9a6fe0d3617ba9141e14a1c88ee598444	common_voice_fi_23018386.mp3	Toinen lonkeroinen tuli ja tökkäisi terävän pistimen Nancyn rinnasta läpi.	2	0	twenties	male		fi	
5b78b3798b45f56e1ad3e5f7f723d702be7b30e808812d1d5ee9229a8f71c715ef2aebf82de302d95c34fd6622b64bf9a6fe0d3617ba9141e14a1c88ee598444	common_voice_fi_23018388.mp3	Hän alkoi haukkomaan henkeään, vaan happea ei enää ollut saatavilla.	2	0	twenties	male		fi	
5b78b3798b45f56e1ad3e5f7f723d702be7b30e808812d1d5ee9229a8f71c715ef2aebf82de302d95c34fd6622b64bf9a6fe0d3617ba9141e14a1c88ee598444	common_voice_fi_23018390.mp3	Äänestin kyseisten varojen käyttöönoton puolesta.	2	0	twenties	male		fi	
5b78b3798b45f56e1ad3e5f7f723d702be7b30e808812d1d5ee9229a8f71c715ef2aebf82de302d95c34fd6622b64bf9a6fe0d3617ba9141e14a1c88ee598444	common_voice_fi_23018392.mp3	Mitä tekisin hänen kanssaan?	2	0	twenties	male		fi	
5b78b3798b45f56e1ad3e5f7f723d702be7b30e808812d1d5ee9229a8f71c715ef2aebf82de302d95c34fd6622b64bf9a6fe0d3617ba9141e14a1c88ee598444	common_voice_fi_23018619.mp3	Mitä sanoin minä siis sinulle?	2	0	twenties	male		fi	
5b78b3798b45f56e1ad3e5f7f723d702be7b30e808812d1d5ee9229a8f71c715ef2aebf82de302d95c34fd6622b64bf9a6fe0d3617ba9141e14a1c88ee598444	common_voice_fi_23018620.mp3	Teobromiini on kofeiinia tehokkaampi diureetti eli virtsanerityksen määrää lisäävä aine	2	0	twenties	male		fi	
5b78b3798b45f56e1ad3e5f7f723d702be7b30e808812d1d5ee9229a8f71c715ef2aebf82de302d95c34fd6622b64bf9a6fe0d3617ba9141e14a1c88ee598444	common_voice_fi_23018623.mp3	Istahti kynnykselle, ja alkoi haukotella.	2	0	twenties	male		fi	
5b78b3798b45f56e1ad3e5f7f723d702be7b30e808812d1d5ee9229a8f71c715ef2aebf82de302d95c34fd6622b64bf9a6fe0d3617ba9141e14a1c88ee598444	common_voice_fi_23018627.mp3	Meidän on määriteltävä sitova kantamme Länsi-Balkaniin.	2	0	twenties	male		fi	
5b78b3798b45f56e1ad3e5f7f723d702be7b30e808812d1d5ee9229a8f71c715ef2aebf82de302d95c34fd6622b64bf9a6fe0d3617ba9141e14a1c88ee598444	common_voice_fi_23018677.mp3	Keräännyimme kaikki katsomaan kuvia tarkemmin.	2	0	twenties	male		fi	
5b78b3798b45f56e1ad3e5f7f723d702be7b30e808812d1d5ee9229a8f71c715ef2aebf82de302d95c34fd6622b64bf9a6fe0d3617ba9141e14a1c88ee598444	common_voice_fi_23018681.mp3	Saaran päätä pakottaa.	2	0	twenties	male		fi	
5b78b3798b45f56e1ad3e5f7f723d702be7b30e808812d1d5ee9229a8f71c715ef2aebf82de302d95c34fd6622b64bf9a6fe0d3617ba9141e14a1c88ee598444	common_voice_fi_23018686.mp3	Äänestin sen vuoksi tyhjää.	2	0	twenties	male		fi	
